subject,image_file,mask_file,label,z,y,x,positive_voxels
sub-101,sub-101_negative_00127_z24_y0_x100.npy,sub-101_negative_00127_z24_y0_x100.npy,0,24,0,100,0
sub-101,sub-101_negative_00128_z96_y32_x4.npy,sub-101_negative_00128_z96_y32_x4.npy,0,96,32,4,0
sub-101,sub-101_negative_00129_z16_y48_x8.npy,sub-101_negative_00129_z16_y48_x8.npy,0,16,48,8,0
sub-101,sub-101_negative_00130_z24_y176_x60.npy,sub-101_negative_00130_z24_y176_x60.npy,0,24,176,60,0
sub-101,sub-101_negative_00131_z64_y184_x184.npy,sub-101_negative_00131_z64_y184_x184.npy,0,64,184,184,0
sub-101,sub-101_negative_00132_z88_y40_x200.npy,sub-101_negative_00132_z88_y40_x200.npy,0,88,40,200,0
sub-101,sub-101_negative_00133_z64_y88_x52.npy,sub-101_negative_00133_z64_y88_x52.npy,0,64,88,52,0
sub-101,sub-101_negative_00134_z64_y152_x188.npy,sub-101_negative_00134_z64_y152_x188.npy,0,64,152,188,0
sub-101,sub-101_negative_00135_z32_y128_x136.npy,sub-101_negative_00135_z32_y128_x136.npy,0,32,128,136,0
sub-101,sub-101_negative_00136_z112_y96_x196.npy,sub-101_negative_00136_z112_y96_x196.npy,0,112,96,196,0
sub-101,sub-101_negative_00137_z96_y112_x184.npy,sub-101_negative_00137_z96_y112_x184.npy,0,96,112,184,0
sub-101,sub-101_negative_00138_z80_y56_x220.npy,sub-101_negative_00138_z80_y56_x220.npy,0,80,56,220,0
sub-101,sub-101_negative_00139_z96_y56_x212.npy,sub-101_negative_00139_z96_y56_x212.npy,0,96,56,212,0
sub-101,sub-101_negative_00140_z8_y96_x104.npy,sub-101_negative_00140_z8_y96_x104.npy,0,8,96,104,0
sub-101,sub-101_negative_00141_z104_y96_x180.npy,sub-101_negative_00141_z104_y96_x180.npy,0,104,96,180,0
sub-101,sub-101_negative_00142_z64_y160_x136.npy,sub-101_negative_00142_z64_y160_x136.npy,0,64,160,136,0
sub-101,sub-101_negative_00143_z48_y40_x92.npy,sub-101_negative_00143_z48_y40_x92.npy,0,48,40,92,0
sub-101,sub-101_negative_00144_z56_y16_x96.npy,sub-101_negative_00144_z56_y16_x96.npy,0,56,16,96,0
sub-101,sub-101_negative_00145_z56_y136_x12.npy,sub-101_negative_00145_z56_y136_x12.npy,0,56,136,12,0
sub-101,sub-101_negative_00146_z80_y16_x136.npy,sub-101_negative_00146_z80_y16_x136.npy,0,80,16,136,0
sub-101,sub-101_negative_00147_z8_y16_x24.npy,sub-101_negative_00147_z8_y16_x24.npy,0,8,16,24,0
sub-101,sub-101_negative_00148_z96_y32_x12.npy,sub-101_negative_00148_z96_y32_x12.npy,0,96,32,12,0
sub-101,sub-101_negative_00149_z24_y128_x168.npy,sub-101_negative_00149_z24_y128_x168.npy,0,24,128,168,0
sub-101,sub-101_negative_00150_z80_y96_x68.npy,sub-101_negative_00150_z80_y96_x68.npy,0,80,96,68,0
sub-101,sub-101_negative_00151_z112_y80_x28.npy,sub-101_negative_00151_z112_y80_x28.npy,0,112,80,28,0
sub-101,sub-101_negative_00152_z80_y200_x40.npy,sub-101_negative_00152_z80_y200_x40.npy,0,80,200,40,0
sub-101,sub-101_negative_00153_z40_y184_x60.npy,sub-101_negative_00153_z40_y184_x60.npy,0,40,184,60,0
sub-101,sub-101_negative_00154_z56_y24_x124.npy,sub-101_negative_00154_z56_y24_x124.npy,0,56,24,124,0
sub-101,sub-101_negative_00155_z56_y88_x52.npy,sub-101_negative_00155_z56_y88_x52.npy,0,56,88,52,0
sub-101,sub-101_negative_00156_z112_y168_x60.npy,sub-101_negative_00156_z112_y168_x60.npy,0,112,168,60,0
sub-101,sub-101_negative_00157_z64_y40_x140.npy,sub-101_negative_00157_z64_y40_x140.npy,0,64,40,140,0
sub-101,sub-101_negative_00158_z88_y160_x36.npy,sub-101_negative_00158_z88_y160_x36.npy,0,88,160,36,0
sub-101,sub-101_negative_00159_z88_y192_x8.npy,sub-101_negative_00159_z88_y192_x8.npy,0,88,192,8,0
sub-101,sub-101_negative_00160_z48_y88_x96.npy,sub-101_negative_00160_z48_y88_x96.npy,0,48,88,96,0
sub-101,sub-101_negative_00161_z40_y192_x172.npy,sub-101_negative_00161_z40_y192_x172.npy,0,40,192,172,0
sub-101,sub-101_negative_00162_z96_y72_x84.npy,sub-101_negative_00162_z96_y72_x84.npy,0,96,72,84,0
sub-101,sub-101_negative_00163_z8_y40_x168.npy,sub-101_negative_00163_z8_y40_x168.npy,0,8,40,168,0
sub-101,sub-101_negative_00164_z80_y40_x172.npy,sub-101_negative_00164_z80_y40_x172.npy,0,80,40,172,0
sub-101,sub-101_negative_00165_z80_y200_x92.npy,sub-101_negative_00165_z80_y200_x92.npy,0,80,200,92,0
sub-101,sub-101_negative_00166_z104_y40_x212.npy,sub-101_negative_00166_z104_y40_x212.npy,0,104,40,212,0
sub-101,sub-101_negative_00167_z8_y72_x172.npy,sub-101_negative_00167_z8_y72_x172.npy,0,8,72,172,0
sub-101,sub-101_negative_00168_z32_y88_x24.npy,sub-101_negative_00168_z32_y88_x24.npy,0,32,88,24,0
sub-101,sub-101_negative_00169_z8_y112_x168.npy,sub-101_negative_00169_z8_y112_x168.npy,0,8,112,168,0
sub-101,sub-101_negative_00170_z120_y104_x104.npy,sub-101_negative_00170_z120_y104_x104.npy,0,120,104,104,0
sub-101,sub-101_negative_00171_z96_y24_x28.npy,sub-101_negative_00171_z96_y24_x28.npy,0,96,24,28,0
sub-101,sub-101_negative_00172_z0_y144_x176.npy,sub-101_negative_00172_z0_y144_x176.npy,0,0,144,176,0
sub-101,sub-101_negative_00173_z104_y144_x180.npy,sub-101_negative_00173_z104_y144_x180.npy,0,104,144,180,0
sub-101,sub-101_negative_00174_z88_y40_x104.npy,sub-101_negative_00174_z88_y40_x104.npy,0,88,40,104,0
sub-101,sub-101_negative_00175_z48_y208_x88.npy,sub-101_negative_00175_z48_y208_x88.npy,0,48,208,88,0
sub-101,sub-101_negative_00176_z104_y152_x32.npy,sub-101_negative_00176_z104_y152_x32.npy,0,104,152,32,0
sub-101,sub-101_negative_00177_z24_y16_x132.npy,sub-101_negative_00177_z24_y16_x132.npy,0,24,16,132,0
sub-101,sub-101_negative_00178_z40_y176_x4.npy,sub-101_negative_00178_z40_y176_x4.npy,0,40,176,4,0
sub-101,sub-101_negative_00179_z8_y0_x76.npy,sub-101_negative_00179_z8_y0_x76.npy,0,8,0,76,0
sub-101,sub-101_negative_00180_z8_y104_x68.npy,sub-101_negative_00180_z8_y104_x68.npy,0,8,104,68,0
sub-101,sub-101_negative_00181_z64_y0_x32.npy,sub-101_negative_00181_z64_y0_x32.npy,0,64,0,32,0
sub-101,sub-101_negative_00182_z120_y112_x220.npy,sub-101_negative_00182_z120_y112_x220.npy,0,120,112,220,0
sub-101,sub-101_negative_00183_z56_y0_x64.npy,sub-101_negative_00183_z56_y0_x64.npy,0,56,0,64,0
sub-101,sub-101_negative_00184_z32_y208_x200.npy,sub-101_negative_00184_z32_y208_x200.npy,0,32,208,200,0
sub-101,sub-101_negative_00185_z96_y184_x204.npy,sub-101_negative_00185_z96_y184_x204.npy,0,96,184,204,0
sub-101,sub-101_negative_00186_z80_y16_x204.npy,sub-101_negative_00186_z80_y16_x204.npy,0,80,16,204,0
sub-101,sub-101_negative_00187_z80_y176_x188.npy,sub-101_negative_00187_z80_y176_x188.npy,0,80,176,188,0
sub-101,sub-101_negative_00188_z56_y112_x24.npy,sub-101_negative_00188_z56_y112_x24.npy,0,56,112,24,0
sub-101,sub-101_negative_00189_z96_y96_x212.npy,sub-101_negative_00189_z96_y96_x212.npy,0,96,96,212,0
sub-101,sub-101_negative_00190_z48_y120_x168.npy,sub-101_negative_00190_z48_y120_x168.npy,0,48,120,168,0
sub-101,sub-101_negative_00191_z40_y136_x212.npy,sub-101_negative_00191_z40_y136_x212.npy,0,40,136,212,0
sub-101,sub-101_negative_00192_z88_y192_x152.npy,sub-101_negative_00192_z88_y192_x152.npy,0,88,192,152,0
sub-101,sub-101_negative_00193_z16_y8_x168.npy,sub-101_negative_00193_z16_y8_x168.npy,0,16,8,168,0
sub-101,sub-101_negative_00194_z80_y208_x188.npy,sub-101_negative_00194_z80_y208_x188.npy,0,80,208,188,0
sub-101,sub-101_negative_00195_z40_y56_x108.npy,sub-101_negative_00195_z40_y56_x108.npy,0,40,56,108,0
sub-101,sub-101_negative_00196_z8_y88_x40.npy,sub-101_negative_00196_z8_y88_x40.npy,0,8,88,40,0
sub-101,sub-101_negative_00197_z72_y8_x116.npy,sub-101_negative_00197_z72_y8_x116.npy,0,72,8,116,0
sub-101,sub-101_negative_00198_z56_y40_x76.npy,sub-101_negative_00198_z56_y40_x76.npy,0,56,40,76,0
sub-101,sub-101_negative_00199_z104_y64_x176.npy,sub-101_negative_00199_z104_y64_x176.npy,0,104,64,176,0
sub-322,sub-322_positive_00000_z56_y128_x108.npy,sub-322_positive_00000_z56_y128_x108.npy,1,56,128,108,13
sub-322,sub-322_positive_00001_z56_y128_x112.npy,sub-322_positive_00001_z56_y128_x112.npy,1,56,128,112,33
sub-322,sub-322_positive_00002_z56_y128_x116.npy,sub-322_positive_00002_z56_y128_x116.npy,1,56,128,116,20
sub-322,sub-322_positive_00003_z56_y136_x108.npy,sub-322_positive_00003_z56_y136_x108.npy,1,56,136,108,14
sub-322,sub-322_positive_00004_z56_y136_x112.npy,sub-322_positive_00004_z56_y136_x112.npy,1,56,136,112,36
sub-322,sub-322_positive_00005_z56_y136_x116.npy,sub-322_positive_00005_z56_y136_x116.npy,1,56,136,116,22
sub-322,sub-322_positive_00006_z56_y144_x108.npy,sub-322_positive_00006_z56_y144_x108.npy,1,56,144,108,1
sub-322,sub-322_positive_00007_z56_y144_x112.npy,sub-322_positive_00007_z56_y144_x112.npy,1,56,144,112,3
sub-322,sub-322_positive_00008_z56_y144_x116.npy,sub-322_positive_00008_z56_y144_x116.npy,1,56,144,116,2
sub-322,sub-322_positive_00009_z64_y128_x108.npy,sub-322_positive_00009_z64_y128_x108.npy,1,64,128,108,39
sub-322,sub-322_positive_00010_z64_y128_x112.npy,sub-322_positive_00010_z64_y128_x112.npy,1,64,128,112,87
sub-322,sub-322_positive_00011_z64_y128_x116.npy,sub-322_positive_00011_z64_y128_x116.npy,1,64,128,116,48
sub-322,sub-322_positive_00012_z64_y136_x108.npy,sub-322_positive_00012_z64_y136_x108.npy,1,64,136,108,42
sub-322,sub-322_positive_00013_z64_y136_x112.npy,sub-322_positive_00013_z64_y136_x112.npy,1,64,136,112,96
sub-322,sub-322_positive_00014_z64_y136_x116.npy,sub-322_positive_00014_z64_y136_x116.npy,1,64,136,116,54
sub-322,sub-322_positive_00015_z64_y144_x108.npy,sub-322_positive_00015_z64_y144_x108.npy,1,64,144,108,3
sub-322,sub-322_positive_00016_z64_y144_x112.npy,sub-322_positive_00016_z64_y144_x112.npy,1,64,144,112,9
sub-322,sub-322_positive_00017_z64_y144_x116.npy,sub-322_positive_00017_z64_y144_x116.npy,1,64,144,116,6
sub-322,sub-322_positive_00018_z72_y128_x108.npy,sub-322_positive_00018_z72_y128_x108.npy,1,72,128,108,26
sub-322,sub-322_positive_00019_z72_y128_x112.npy,sub-322_positive_00019_z72_y128_x112.npy,1,72,128,112,54
sub-322,sub-322_positive_00020_z72_y128_x116.npy,sub-322_positive_00020_z72_y128_x116.npy,1,72,128,116,28
sub-322,sub-322_positive_00021_z72_y136_x108.npy,sub-322_positive_00021_z72_y136_x108.npy,1,72,136,108,28
sub-322,sub-322_positive_00022_z72_y136_x112.npy,sub-322_positive_00022_z72_y136_x112.npy,1,72,136,112,60
sub-322,sub-322_positive_00023_z72_y136_x116.npy,sub-322_positive_00023_z72_y136_x116.npy,1,72,136,116,32
sub-322,sub-322_positive_00024_z72_y144_x108.npy,sub-322_positive_00024_z72_y144_x108.npy,1,72,144,108,2
sub-322,sub-322_positive_00025_z72_y144_x112.npy,sub-322_positive_00025_z72_y144_x112.npy,1,72,144,112,6
sub-322,sub-322_positive_00026_z72_y144_x116.npy,sub-322_positive_00026_z72_y144_x116.npy,1,72,144,116,4
sub-322,sub-322_negative_00027_z40_y160_x216.npy,sub-322_negative_00027_z40_y160_x216.npy,0,40,160,216,0
sub-322,sub-322_negative_00028_z96_y48_x172.npy,sub-322_negative_00028_z96_y48_x172.npy,0,96,48,172,0
sub-322,sub-322_negative_00029_z64_y168_x180.npy,sub-322_negative_00029_z64_y168_x180.npy,0,64,168,180,0
sub-322,sub-322_negative_00030_z48_y8_x136.npy,sub-322_negative_00030_z48_y8_x136.npy,0,48,8,136,0
sub-322,sub-322_negative_00031_z40_y200_x212.npy,sub-322_negative_00031_z40_y200_x212.npy,0,40,200,212,0
sub-322,sub-322_negative_00032_z80_y24_x40.npy,sub-322_negative_00032_z80_y24_x40.npy,0,80,24,40,0
sub-322,sub-322_negative_00033_z16_y0_x0.npy,sub-322_negative_00033_z16_y0_x0.npy,0,16,0,0,0
sub-322,sub-322_negative_00034_z32_y48_x248.npy,sub-322_negative_00034_z32_y48_x248.npy,0,32,48,248,0
sub-322,sub-322_negative_00035_z16_y32_x88.npy,sub-322_negative_00035_z16_y32_x88.npy,0,16,32,88,0
sub-322,sub-322_negative_00036_z72_y72_x36.npy,sub-322_negative_00036_z72_y72_x36.npy,0,72,72,36,0
sub-322,sub-322_negative_00037_z16_y88_x64.npy,sub-322_negative_00037_z16_y88_x64.npy,0,16,88,64,0
sub-322,sub-322_negative_00038_z48_y112_x8.npy,sub-322_negative_00038_z48_y112_x8.npy,0,48,112,8,0
sub-322,sub-322_negative_00039_z40_y144_x164.npy,sub-322_negative_00039_z40_y144_x164.npy,0,40,144,164,0
sub-322,sub-322_negative_00040_z80_y160_x176.npy,sub-322_negative_00040_z80_y160_x176.npy,0,80,160,176,0
sub-322,sub-322_negative_00041_z32_y192_x236.npy,sub-322_negative_00041_z32_y192_x236.npy,0,32,192,236,0
sub-322,sub-322_negative_00042_z72_y8_x0.npy,sub-322_negative_00042_z72_y8_x0.npy,0,72,8,0,0
sub-322,sub-322_negative_00043_z80_y200_x84.npy,sub-322_negative_00043_z80_y200_x84.npy,0,80,200,84,0
sub-322,sub-322_negative_00044_z16_y144_x204.npy,sub-322_negative_00044_z16_y144_x204.npy,0,16,144,204,0
sub-322,sub-322_negative_00045_z88_y120_x236.npy,sub-322_negative_00045_z88_y120_x236.npy,0,88,120,236,0
sub-322,sub-322_negative_00046_z96_y136_x92.npy,sub-322_negative_00046_z96_y136_x92.npy,0,96,136,92,0
sub-322,sub-322_negative_00047_z16_y232_x56.npy,sub-322_negative_00047_z16_y232_x56.npy,0,16,232,56,0
sub-322,sub-322_negative_00048_z88_y240_x60.npy,sub-322_negative_00048_z88_y240_x60.npy,0,88,240,60,0
sub-322,sub-322_negative_00049_z88_y144_x56.npy,sub-322_negative_00049_z88_y144_x56.npy,0,88,144,56,0
sub-322,sub-322_negative_00050_z8_y160_x100.npy,sub-322_negative_00050_z8_y160_x100.npy,0,8,160,100,0
sub-322,sub-322_negative_00051_z16_y16_x160.npy,sub-322_negative_00051_z16_y16_x160.npy,0,16,16,160,0
sub-322,sub-322_negative_00052_z80_y216_x100.npy,sub-322_negative_00052_z80_y216_x100.npy,0,80,216,100,0
sub-322,sub-322_negative_00053_z80_y80_x92.npy,sub-322_negative_00053_z80_y80_x92.npy,0,80,80,92,0
sub-322,sub-322_negative_00054_z16_y112_x48.npy,sub-322_negative_00054_z16_y112_x48.npy,0,16,112,48,0
sub-322,sub-322_negative_00055_z72_y208_x188.npy,sub-322_negative_00055_z72_y208_x188.npy,0,72,208,188,0
sub-322,sub-322_negative_00056_z8_y200_x64.npy,sub-322_negative_00056_z8_y200_x64.npy,0,8,200,64,0
sub-322,sub-322_negative_00057_z24_y24_x104.npy,sub-322_negative_00057_z24_y24_x104.npy,0,24,24,104,0
sub-322,sub-322_negative_00058_z56_y40_x168.npy,sub-322_negative_00058_z56_y40_x168.npy,0,56,40,168,0
sub-322,sub-322_negative_00059_z72_y24_x8.npy,sub-322_negative_00059_z72_y24_x8.npy,0,72,24,8,0
sub-322,sub-322_negative_00060_z48_y200_x48.npy,sub-322_negative_00060_z48_y200_x48.npy,0,48,200,48,0
sub-322,sub-322_negative_00061_z56_y8_x240.npy,sub-322_negative_00061_z56_y8_x240.npy,0,56,8,240,0
sub-322,sub-322_negative_00062_z24_y184_x12.npy,sub-322_negative_00062_z24_y184_x12.npy,0,24,184,12,0
sub-322,sub-322_negative_00063_z88_y184_x124.npy,sub-322_negative_00063_z88_y184_x124.npy,0,88,184,124,0
sub-322,sub-322_negative_00064_z80_y40_x208.npy,sub-322_negative_00064_z80_y40_x208.npy,0,80,40,208,0
sub-322,sub-322_negative_00065_z64_y80_x148.npy,sub-322_negative_00065_z64_y80_x148.npy,0,64,80,148,0
sub-322,sub-322_negative_00066_z72_y240_x100.npy,sub-322_negative_00066_z72_y240_x100.npy,0,72,240,100,0
sub-322,sub-322_negative_00067_z8_y40_x248.npy,sub-322_negative_00067_z8_y40_x248.npy,0,8,40,248,0
sub-322,sub-322_negative_00068_z80_y232_x44.npy,sub-322_negative_00068_z80_y232_x44.npy,0,80,232,44,0
sub-322,sub-322_negative_00069_z56_y16_x164.npy,sub-322_negative_00069_z56_y16_x164.npy,0,56,16,164,0
sub-322,sub-322_negative_00070_z40_y0_x236.npy,sub-322_negative_00070_z40_y0_x236.npy,0,40,0,236,0
sub-322,sub-322_negative_00071_z40_y184_x0.npy,sub-322_negative_00071_z40_y184_x0.npy,0,40,184,0,0
sub-322,sub-322_negative_00072_z48_y40_x80.npy,sub-322_negative_00072_z48_y40_x80.npy,0,48,40,80,0
sub-322,sub-322_negative_00073_z64_y40_x128.npy,sub-322_negative_00073_z64_y40_x128.npy,0,64,40,128,0
sub-322,sub-322_negative_00074_z0_y216_x68.npy,sub-322_negative_00074_z0_y216_x68.npy,0,0,216,68,0
sub-322,sub-322_negative_00075_z72_y208_x200.npy,sub-322_negative_00075_z72_y208_x200.npy,0,72,208,200,0
sub-322,sub-322_negative_00076_z16_y232_x64.npy,sub-322_negative_00076_z16_y232_x64.npy,0,16,232,64,0
sub-322,sub-322_negative_00077_z64_y112_x160.npy,sub-322_negative_00077_z64_y112_x160.npy,0,64,112,160,0
sub-322,sub-322_negative_00078_z88_y160_x224.npy,sub-322_negative_00078_z88_y160_x224.npy,0,88,160,224,0
sub-322,sub-322_negative_00079_z64_y208_x208.npy,sub-322_negative_00079_z64_y208_x208.npy,0,64,208,208,0
sub-322,sub-322_negative_00080_z32_y184_x96.npy,sub-322_negative_00080_z32_y184_x96.npy,0,32,184,96,0
sub-322,sub-322_negative_00081_z40_y192_x8.npy,sub-322_negative_00081_z40_y192_x8.npy,0,40,192,8,0
sub-322,sub-322_negative_00082_z48_y0_x40.npy,sub-322_negative_00082_z48_y0_x40.npy,0,48,0,40,0
sub-322,sub-322_negative_00083_z96_y0_x100.npy,sub-322_negative_00083_z96_y0_x100.npy,0,96,0,100,0
sub-322,sub-322_negative_00084_z48_y152_x232.npy,sub-322_negative_00084_z48_y152_x232.npy,0,48,152,232,0
sub-322,sub-322_negative_00085_z72_y128_x128.npy,sub-322_negative_00085_z72_y128_x128.npy,0,72,128,128,0
sub-322,sub-322_negative_00086_z72_y160_x52.npy,sub-322_negative_00086_z72_y160_x52.npy,0,72,160,52,0
sub-322,sub-322_negative_00087_z40_y48_x132.npy,sub-322_negative_00087_z40_y48_x132.npy,0,40,48,132,0
sub-322,sub-322_negative_00088_z32_y192_x204.npy,sub-322_negative_00088_z32_y192_x204.npy,0,32,192,204,0
sub-322,sub-322_negative_00089_z80_y0_x200.npy,sub-322_negative_00089_z80_y0_x200.npy,0,80,0,200,0
sub-322,sub-322_negative_00090_z0_y240_x172.npy,sub-322_negative_00090_z0_y240_x172.npy,0,0,240,172,0
sub-322,sub-322_negative_00091_z64_y64_x116.npy,sub-322_negative_00091_z64_y64_x116.npy,0,64,64,116,0
sub-322,sub-322_negative_00092_z64_y216_x4.npy,sub-322_negative_00092_z64_y216_x4.npy,0,64,216,4,0
sub-322,sub-322_negative_00093_z80_y176_x200.npy,sub-322_negative_00093_z80_y176_x200.npy,0,80,176,200,0
sub-322,sub-322_negative_00094_z8_y24_x116.npy,sub-322_negative_00094_z8_y24_x116.npy,0,8,24,116,0
sub-322,sub-322_negative_00095_z24_y144_x36.npy,sub-322_negative_00095_z24_y144_x36.npy,0,24,144,36,0
sub-322,sub-322_negative_00096_z8_y64_x28.npy,sub-322_negative_00096_z8_y64_x28.npy,0,8,64,28,0
sub-322,sub-322_negative_00097_z96_y144_x92.npy,sub-322_negative_00097_z96_y144_x92.npy,0,96,144,92,0
sub-322,sub-322_negative_00098_z72_y200_x228.npy,sub-322_negative_00098_z72_y200_x228.npy,0,72,200,228,0
sub-322,sub-322_negative_00099_z0_y136_x152.npy,sub-322_negative_00099_z0_y136_x152.npy,0,0,136,152,0
sub-322,sub-322_negative_00100_z88_y24_x200.npy,sub-322_negative_00100_z88_y24_x200.npy,0,88,24,200,0
sub-322,sub-322_negative_00101_z72_y16_x164.npy,sub-322_negative_00101_z72_y16_x164.npy,0,72,16,164,0
sub-322,sub-322_negative_00102_z40_y160_x36.npy,sub-322_negative_00102_z40_y160_x36.npy,0,40,160,36,0
sub-322,sub-322_negative_00103_z88_y32_x20.npy,sub-322_negative_00103_z88_y32_x20.npy,0,88,32,20,0
sub-322,sub-322_negative_00104_z16_y128_x52.npy,sub-322_negative_00104_z16_y128_x52.npy,0,16,128,52,0
sub-322,sub-322_negative_00105_z32_y176_x56.npy,sub-322_negative_00105_z32_y176_x56.npy,0,32,176,56,0
sub-322,sub-322_negative_00106_z0_y200_x156.npy,sub-322_negative_00106_z0_y200_x156.npy,0,0,200,156,0
sub-322,sub-322_negative_00107_z8_y48_x196.npy,sub-322_negative_00107_z8_y48_x196.npy,0,8,48,196,0
sub-322,sub-322_negative_00108_z48_y112_x200.npy,sub-322_negative_00108_z48_y112_x200.npy,0,48,112,200,0
sub-322,sub-322_negative_00109_z96_y152_x204.npy,sub-322_negative_00109_z96_y152_x204.npy,0,96,152,204,0
sub-322,sub-322_negative_00110_z40_y168_x0.npy,sub-322_negative_00110_z40_y168_x0.npy,0,40,168,0,0
sub-322,sub-322_negative_00111_z32_y8_x172.npy,sub-322_negative_00111_z32_y8_x172.npy,0,32,8,172,0
sub-322,sub-322_negative_00112_z80_y112_x72.npy,sub-322_negative_00112_z80_y112_x72.npy,0,80,112,72,0
sub-322,sub-322_negative_00113_z64_y40_x208.npy,sub-322_negative_00113_z64_y40_x208.npy,0,64,40,208,0
sub-322,sub-322_negative_00114_z64_y192_x160.npy,sub-322_negative_00114_z64_y192_x160.npy,0,64,192,160,0
sub-322,sub-322_negative_00115_z48_y16_x200.npy,sub-322_negative_00115_z48_y16_x200.npy,0,48,16,200,0
sub-322,sub-322_negative_00116_z80_y32_x32.npy,sub-322_negative_00116_z80_y32_x32.npy,0,80,32,32,0
sub-322,sub-322_negative_00117_z40_y80_x40.npy,sub-322_negative_00117_z40_y80_x40.npy,0,40,80,40,0
sub-322,sub-322_negative_00118_z32_y144_x100.npy,sub-322_negative_00118_z32_y144_x100.npy,0,32,144,100,0
sub-322,sub-322_negative_00119_z72_y160_x200.npy,sub-322_negative_00119_z72_y160_x200.npy,0,72,160,200,0
sub-322,sub-322_negative_00120_z8_y168_x60.npy,sub-322_negative_00120_z8_y168_x60.npy,0,8,168,60,0
sub-322,sub-322_negative_00121_z64_y224_x92.npy,sub-322_negative_00121_z64_y224_x92.npy,0,64,224,92,0
sub-322,sub-322_negative_00122_z32_y64_x200.npy,sub-322_negative_00122_z32_y64_x200.npy,0,32,64,200,0
sub-322,sub-322_negative_00123_z8_y32_x196.npy,sub-322_negative_00123_z8_y32_x196.npy,0,8,32,196,0
sub-322,sub-322_negative_00124_z56_y80_x12.npy,sub-322_negative_00124_z56_y80_x12.npy,0,56,80,12,0
sub-322,sub-322_negative_00125_z40_y200_x184.npy,sub-322_negative_00125_z40_y200_x184.npy,0,40,200,184,0
sub-322,sub-322_negative_00126_z80_y200_x108.npy,sub-322_negative_00126_z80_y200_x108.npy,0,80,200,108,0
sub-227,sub-227_negative_00000_z56_y200_x224.npy,sub-227_negative_00000_z56_y200_x224.npy,0,56,200,224,0
sub-227,sub-227_negative_00001_z128_y216_x112.npy,sub-227_negative_00001_z128_y216_x112.npy,0,128,216,112,0
sub-227,sub-227_negative_00002_z96_y8_x116.npy,sub-227_negative_00002_z96_y8_x116.npy,0,96,8,116,0
sub-227,sub-227_negative_00003_z64_y88_x164.npy,sub-227_negative_00003_z64_y88_x164.npy,0,64,88,164,0
sub-227,sub-227_negative_00004_z64_y16_x180.npy,sub-227_negative_00004_z64_y16_x180.npy,0,64,16,180,0
sub-227,sub-227_negative_00005_z104_y232_x168.npy,sub-227_negative_00005_z104_y232_x168.npy,0,104,232,168,0
sub-227,sub-227_negative_00006_z16_y184_x48.npy,sub-227_negative_00006_z16_y184_x48.npy,0,16,184,48,0
sub-227,sub-227_negative_00007_z40_y200_x184.npy,sub-227_negative_00007_z40_y200_x184.npy,0,40,200,184,0
sub-227,sub-227_negative_00008_z16_y232_x12.npy,sub-227_negative_00008_z16_y232_x12.npy,0,16,232,12,0
sub-227,sub-227_negative_00009_z96_y208_x104.npy,sub-227_negative_00009_z96_y208_x104.npy,0,96,208,104,0
sub-227,sub-227_negative_00010_z24_y64_x84.npy,sub-227_negative_00010_z24_y64_x84.npy,0,24,64,84,0
sub-227,sub-227_negative_00011_z64_y224_x104.npy,sub-227_negative_00011_z64_y224_x104.npy,0,64,224,104,0
sub-227,sub-227_negative_00012_z56_y184_x36.npy,sub-227_negative_00012_z56_y184_x36.npy,0,56,184,36,0
sub-227,sub-227_negative_00013_z112_y184_x76.npy,sub-227_negative_00013_z112_y184_x76.npy,0,112,184,76,0
sub-227,sub-227_negative_00014_z48_y152_x208.npy,sub-227_negative_00014_z48_y152_x208.npy,0,48,152,208,0
sub-227,sub-227_negative_00015_z96_y120_x128.npy,sub-227_negative_00015_z96_y120_x128.npy,0,96,120,128,0
sub-227,sub-227_negative_00016_z112_y232_x68.npy,sub-227_negative_00016_z112_y232_x68.npy,0,112,232,68,0
sub-227,sub-227_negative_00017_z24_y144_x120.npy,sub-227_negative_00017_z24_y144_x120.npy,0,24,144,120,0
sub-227,sub-227_negative_00018_z120_y224_x124.npy,sub-227_negative_00018_z120_y224_x124.npy,0,120,224,124,0
sub-227,sub-227_negative_00019_z136_y88_x212.npy,sub-227_negative_00019_z136_y88_x212.npy,0,136,88,212,0
sub-227,sub-227_negative_00020_z32_y16_x108.npy,sub-227_negative_00020_z32_y16_x108.npy,0,32,16,108,0
sub-227,sub-227_negative_00021_z128_y136_x140.npy,sub-227_negative_00021_z128_y136_x140.npy,0,128,136,140,0
sub-227,sub-227_negative_00022_z128_y8_x124.npy,sub-227_negative_00022_z128_y8_x124.npy,0,128,8,124,0
sub-227,sub-227_negative_00023_z16_y72_x0.npy,sub-227_negative_00023_z16_y72_x0.npy,0,16,72,0,0
sub-227,sub-227_negative_00024_z16_y208_x176.npy,sub-227_negative_00024_z16_y208_x176.npy,0,16,208,176,0
sub-227,sub-227_negative_00025_z120_y16_x84.npy,sub-227_negative_00025_z120_y16_x84.npy,0,120,16,84,0
sub-227,sub-227_negative_00026_z112_y72_x68.npy,sub-227_negative_00026_z112_y72_x68.npy,0,112,72,68,0
sub-227,sub-227_negative_00027_z24_y96_x52.npy,sub-227_negative_00027_z24_y96_x52.npy,0,24,96,52,0
sub-227,sub-227_negative_00028_z104_y152_x176.npy,sub-227_negative_00028_z104_y152_x176.npy,0,104,152,176,0
